"id_forum","forum_name","id_discussion","discussion_name","id_post","userid"
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62622,1550
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62668,1423
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62724,1439
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62861,1623
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62909,1600
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",62967,1500
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63014,1425
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63032,1460
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63143,1522
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63146,1429
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63178,1562
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63212,1597
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63227,1436
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63252,1468
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63292,2014
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63337,2014
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63364,1480
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63374,2014
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63380,1485
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63476,1566
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63481,1573
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63497,1573
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63560,1595
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63584,1583
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63585,1583
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63669,1590
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63868,1565
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",63915,490
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64012,1553
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64037,1497
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64058,1432
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64059,1614
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64125,2044
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64202,1552
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64220,1982
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64277,1982
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64278,1982
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64329,1498
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64427,1604
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64480,1494
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64535,1494
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64616,1548
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64661,1466
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64780,1502
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64800,1627
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64822,1591
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64914,1591
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",64925,1629
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65008,479
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65419,1556
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65420,1556
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65756,1412
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65779,1556
486,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",1867,"1º FÓRUM TEMÁTICO - As Cantigas Medievais Trovadorescas",65785,1556
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65269,389
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65605,1616
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65725,1546
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65808,1615
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65809,1615
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65841,1488
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65881,1490
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65998,524
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",65999,524
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66081,1556
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66229,1601
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66317,1483
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66321,1444
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66541,1624
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66588,467
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66643,1556
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66644,1556
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66724,1513
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66752,1502
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66788,1490
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66797,524
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66798,524
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66834,1534
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",66861,1527
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",67018,1422
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",67034,1488
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",67053,1488
487,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",1868,"2º FÓRUM TEMÁTICO - Os Lusíadas e o gênero épico renascentista",67072,1446
